filename,width,height,class,xmin,ymin,xmax,ymax
Muroran_20170907135406.jpg,600,600,Crack,271,365,322,577
Muroran_20170907135406.jpg,600,600,Crack,373,423,500,577
Adachi_20170912143737.jpg,600,600,Crack,339,333,600,574
Muroran_20170922162522.jpg,600,600,Crack,133,395,600,600
Muroran_20170906133000.jpg,600,600,Crack,460,408,509,444
Muroran_20170906133000.jpg,600,600,Crack,434,426,565,460
Muroran_20170906133000.jpg,600,600,Crack,224,388,300,592
Muroran_20170906133000.jpg,600,600,Crack,318,380,461,581
Chiba_20170925154627.jpg,600,600,Crack,345,482,419,586
Chiba_20170925154627.jpg,600,600,Crack,213,465,294,502
Muroran_20170906110045.jpg,600,600,Crack,13,506,183,594
Muroran_20170906110045.jpg,600,600,Crack,392,401,588,453
Muroran_20170906110045.jpg,600,600,Crack,445,561,563,595
Muroran_20170906110045.jpg,600,600,Crack,378,455,594,536
Muroran_20170906110045.jpg,600,600,Crack,207,325,255,515
Nagakute_20170911101301.jpg,600,600,Crack,303,397,600,595
Nagakute_20170912093115.jpg,600,600,Crack,1,296,212,475
Nagakute_20170912093115.jpg,600,600,Crack,260,334,393,531
Nagakute_20170912093115.jpg,600,600,Crack,61,359,211,554
Numazu_20170907144157.jpg,600,600,Crack,419,441,600,514
Numazu_20170907144157.jpg,600,600,Crack,258,398,344,596
Muroran_20170908093743.jpg,600,600,Crack,12,360,600,504
Sumida_20170914160818.jpg,600,600,Crack,318,440,366,549
Sumida_20170914160818.jpg,600,600,Crack,87,429,236,570
Sumida_20170915162635.jpg,600,600,Crack,288,447,341,539
Adachi_20170906153417.jpg,600,600,Crack,335,283,586,583
Adachi_20170906153417.jpg,600,600,Crack,3,349,209,592
Muroran_20170908111731.jpg,600,600,Crack,16,334,598,538
Numazu_20170906104142.jpg,600,600,Crack,74,373,357,600
Numazu_20170906094453.jpg,600,600,Crack,297,301,577,600
Numazu_20170906094453.jpg,600,600,Crack,1,360,119,576
Muroran_20170907105723.jpg,600,600,Crack,246,340,301,593
Muroran_20170907105723.jpg,600,600,Crack,1,490,61,567
Muroran_20170907105723.jpg,600,600,Crack,94,334,175,436
Muroran_20170907105723.jpg,600,600,Crack,274,380,339,511
Numazu_20170906142101.jpg,600,600,Crack,16,490,596,545
Nagakute_20170908090215.jpg,600,600,Crack,101,418,176,600
Nagakute_20170908090215.jpg,600,600,Crack,1,377,104,496
Numazu_20170906143915.jpg,600,600,Crack,111,351,466,599
Nagakute_20170907143208.jpg,600,600,Crack,3,369,600,556
Muroran_20170911140617.jpg,600,600,Crack,120,362,324,474
Numazu_20170906135031.jpg,600,600,Crack,262,331,357,595
Numazu_20170906135031.jpg,600,600,Crack,75,318,201,582
Muroran_20170907112419.jpg,600,600,Crack,96,347,363,397
Muroran_20170907112419.jpg,600,600,Crack,181,379,582,594
Muroran_20170907112419.jpg,600,600,Crack,284,418,522,594
Muroran_20170907112419.jpg,600,600,Crack,25,434,270,528
Numazu_20170907135825.jpg,600,600,Crack,38,378,600,600
Numazu_20170907135825.jpg,600,600,Crack,442,473,600,588
Numazu_20170907135825.jpg,600,600,Crack,16,349,213,600
Muroran_20170914093412.jpg,600,600,Crack,362,328,600,597
Muroran_20170907090711.jpg,600,600,Crack,58,359,593,600
Muroran_20170922162921.jpg,600,600,Crack,13,347,581,600
Muroran_20170921110931.jpg,600,600,Crack,120,450,288,592
Muroran_20170921110931.jpg,600,600,Crack,281,366,458,474
Muroran_20170920120535.jpg,600,600,Crack,93,482,302,512
Muroran_20170920120535.jpg,600,600,Crack,206,520,268,591
Muroran_20170920120535.jpg,600,600,Crack,434,365,600,504
Adachi_20170906154231.jpg,600,600,Crack,282,272,405,595
Nagakute_20170911094806.jpg,600,600,Crack,202,371,381,543
Muroran_20170915143038.jpg,600,600,Crack,125,356,600,596
Numazu_20170907130706.jpg,600,600,Crack,62,406,452,600
Muroran_20170920110357.jpg,600,600,Crack,497,460,600,562
Muroran_20170920110357.jpg,600,600,Crack,29,344,250,600
Muroran_20170920110357.jpg,600,600,Crack,412,368,600,573
Muroran_20170908145145.jpg,600,600,Crack,11,368,208,598
Muroran_20170908145145.jpg,600,600,Crack,414,424,600,598
Muroran_20170906145202.jpg,600,600,Crack,1,358,227,590
Numazu_20170907143358.jpg,600,600,Crack,201,486,545,591
Numazu_20170906091101.jpg,600,600,Crack,24,330,600,600
Chiba_20170925145836.jpg,600,600,Crack,353,411,567,562
Chiba_20170925145836.jpg,600,600,Crack,29,447,169,550
Chiba_20170925145836.jpg,600,600,Crack,141,420,230,538
Muroran_20170920115920.jpg,600,600,Crack,459,371,572,459
Muroran_20170906113446.jpg,600,600,Crack,2,383,600,599
Numazu_20170907134816.jpg,600,600,Crack,47,455,228,600
Nagakute_20170908102730.jpg,600,600,Crack,230,392,431,600
Numazu_20170907132554.jpg,600,600,Crack,4,524,592,569
Numazu_20170907132554.jpg,600,600,Crack,204,379,282,426
Numazu_20170907132554.jpg,600,600,Crack,116,443,280,531
Sumida_20170913155910.jpg,600,600,Crack,54,476,179,543
Sumida_20170913155910.jpg,600,600,Crack,232,461,588,484
Sumida_20170913155910.jpg,600,600,Crack,299,429,373,531
Sumida_20170913155910.jpg,600,600,Crack,335,402,500,565
Adachi_20170921102435.jpg,600,600,Crack,206,475,522,597
Sumida_20170911171753.jpg,600,600,Crack,403,476,515,566
Sumida_20170911171753.jpg,600,600,Crack,1,466,163,542
Adachi_20170921111435.jpg,600,600,Crack,6,554,163,579
Adachi_20170921111435.jpg,600,600,Crack,402,413,450,591
Numazu_20170906103612.jpg,600,600,Crack,348,390,406,582
Numazu_20170906103612.jpg,600,600,Crack,336,334,566,451
Muroran_20170906135059.jpg,600,600,Crack,190,379,405,517
Sumida_20170915092242.jpg,600,600,Crack,7,455,600,559
Adachi_20170906150705.jpg,600,600,Crack,377,426,451,530
Adachi_20170906150705.jpg,600,600,Crack,235,372,424,446
Adachi_20170906150705.jpg,600,600,Crack,188,330,281,461
Nagakute_20170907151811.jpg,600,600,Crack,76,364,408,443
Adachi_20170921153102.jpg,600,600,Crack,4,359,597,507
Muroran_20170921094757.jpg,600,600,Crack,59,380,251,468
Muroran_20170921094757.jpg,600,600,Crack,297,495,510,596
Sumida_20170914171553.jpg,600,600,Crack,360,448,459,558
Adachi_20170906155248.jpg,600,600,Crack,333,311,461,524
Adachi_20170906155248.jpg,600,600,Crack,317,266,382,343
Adachi_20170906155248.jpg,600,600,Crack,458,436,599,595
Nagakute_20170911091013.jpg,600,600,Crack,301,319,600,567
Nagakute_20170911091013.jpg,600,600,Crack,337,343,600,517
Sumida_20170920151751.jpg,600,600,Crack,239,400,277,545
Muroran_20170911143742.jpg,600,600,Crack,370,351,480,460
Muroran_20170911143742.jpg,600,600,Crack,69,483,266,600
Sumida_20170912091650.jpg,600,600,Crack,402,419,600,536
Sumida_20170912091650.jpg,600,600,Crack,221,496,388,521
Sumida_20170912091650.jpg,600,600,Crack,215,448,291,536
Muroran_20170922155329.jpg,600,600,Crack,205,337,421,595
Muroran_20170908141712.jpg,600,600,Crack,50,350,541,600
Muroran_20170906101910.jpg,600,600,Crack,65,396,251,598
Muroran_20170920112642.jpg,600,600,Crack,296,353,483,476
Muroran_20170920112642.jpg,600,600,Crack,307,325,379,369
Muroran_20170920112642.jpg,600,600,Crack,191,338,266,410
Numazu_20170907131947.jpg,600,600,Crack,492,466,600,559
Numazu_20170907131947.jpg,600,600,Crack,1,468,90,592
Numazu_20170907131947.jpg,600,600,Crack,69,386,498,475
Nagakute_20170907161847.jpg,600,600,Crack,250,458,352,584
Nagakute_20170907161847.jpg,600,600,Crack,5,397,157,595
Adachi_20170906154228.jpg,600,600,Crack,296,328,382,585
Muroran_20170920133634.jpg,600,600,Crack,102,325,591,600
Numazu_20170906105746.jpg,600,600,Crack,228,345,327,526
Numazu_20170906105746.jpg,600,600,Crack,442,354,600,499
Ichihara_20170929095223.jpg,600,600,Crack,508,452,600,523
Ichihara_20170929095223.jpg,600,600,Crack,42,452,218,593
Ichihara_20170929095223.jpg,600,600,Crack,441,405,512,457
Sumida_20170911153326.jpg,600,600,Crack,418,451,600,589
Muroran_20170911091153.jpg,600,600,Crack,1,330,188,521
Muroran_20170911091153.jpg,600,600,Crack,140,319,253,581
Muroran_20170921135942.jpg,600,600,Crack,134,400,203,535
Muroran_20170921135942.jpg,600,600,Crack,292,404,470,600
Muroran_20170905144037.jpg,600,600,Crack,111,570,526,600
Muroran_20170905144037.jpg,600,600,Crack,177,498,459,543
Muroran_20170905144037.jpg,600,600,Crack,325,489,369,566
Adachi_20170920151249.jpg,600,600,Crack,356,257,595,378
Adachi_20170920151249.jpg,600,600,Crack,73,303,213,594
Muroran_20170907140257.jpg,600,600,Crack,367,399,464,489
Muroran_20170907140257.jpg,600,600,Crack,10,368,340,595
Adachi_20170908104632.jpg,600,600,Crack,190,173,303,572
Adachi_20170908104632.jpg,600,600,Crack,443,317,547,444
Numazu_20170906145751.jpg,600,600,Crack,288,339,481,594
Adachi_20170908134802.jpg,600,600,Crack,331,387,397,485
Numazu_20170906140918.jpg,600,600,Crack,389,512,502,590
Numazu_20170906140918.jpg,600,600,Crack,1,291,200,589
Numazu_20170906140918.jpg,600,600,Crack,230,341,281,589
Numazu_20170906085516.jpg,600,600,Crack,242,338,600,580
Adachi_20170908103720.jpg,600,600,Crack,8,279,599,509
Muroran_20170920093817.jpg,600,600,Crack,115,506,390,600
Muroran_20170920093817.jpg,600,600,Crack,372,333,600,599
Adachi_20170912152625.jpg,600,600,Crack,434,324,588,499
Chiba_20170915135659.jpg,600,600,Crack,435,481,568,583
Numazu_20170906100434.jpg,600,600,Crack,133,382,538,425
Numazu_20170907133238.jpg,600,600,Crack,72,380,541,593
Numazu_20170907133238.jpg,600,600,Crack,282,488,492,594
Muroran_20170907145716.jpg,600,600,Crack,1,347,201,564
Muroran_20170907145716.jpg,600,600,Crack,466,422,600,569
Ichihara_20170929093605.jpg,600,600,Crack,451,559,574,595
Ichihara_20170929093605.jpg,600,600,Crack,444,516,544,544
Ichihara_20170929093605.jpg,600,600,Crack,430,482,518,501
Ichihara_20170929093605.jpg,600,600,Crack,407,456,464,595
Nagakute_20170907151602.jpg,600,600,Crack,8,387,600,566
Chiba_20170913101103.jpg,600,600,Crack,251,465,359,589
Numazu_20170907145710.jpg,600,600,Crack,301,431,416,598
Numazu_20170906145816.jpg,600,600,Crack,184,298,219,339
Numazu_20170906145816.jpg,600,600,Crack,298,281,527,581
Numazu_20170906145816.jpg,600,600,Crack,259,365,433,581
Numazu_20170906145816.jpg,600,600,Crack,245,272,265,586
Nagakute_20170911094909.jpg,600,600,Crack,413,375,596,510
Nagakute_20170911094909.jpg,600,600,Crack,20,432,587,539
Nagakute_20170911105333.jpg,600,600,Crack,411,462,579,596
Adachi_20170921153449.jpg,600,600,Crack,140,277,207,428
Adachi_20170921153449.jpg,600,600,Crack,425,429,576,597
Muroran_20170914091209.jpg,600,600,Crack,267,461,391,592
Muroran_20170914091209.jpg,600,600,Crack,405,323,600,448
Muroran_20170911094322.jpg,600,600,Crack,448,329,572,590
Adachi_20170907141055.jpg,600,600,Crack,378,267,523,587
Adachi_20170907141055.jpg,600,600,Crack,376,268,527,587
Muroran_20170920115607.jpg,600,600,Crack,454,423,505,481
Muroran_20170908104626.jpg,600,600,Crack,9,345,382,595
Sumida_20170915093753.jpg,600,600,Crack,241,396,348,555
Adachi_20170908135736.jpg,600,600,Crack,257,164,349,525
Nagakute_20170908101336.jpg,600,600,Crack,244,314,306,600
Nagakute_20170908101336.jpg,600,600,Crack,343,448,532,598
Muroran_20170915141051.jpg,600,600,Crack,166,356,570,599
Adachi_20170921154940.jpg,600,600,Crack,285,449,408,599
Adachi_20170921154940.jpg,600,600,Crack,208,317,285,438
Nagakute_20170912132706.jpg,600,600,Crack,295,330,600,424
Nagakute_20170912132706.jpg,600,600,Crack,221,233,357,511
Muroran_20170921103006.jpg,600,600,Crack,404,418,543,600
Muroran_20170921103006.jpg,600,600,Crack,50,426,236,600
Numazu_20170906090051.jpg,600,600,Crack,388,374,548,555
Numazu_20170906090051.jpg,600,600,Crack,186,382,300,581
Nagakute_20170907155026.jpg,600,600,Crack,291,484,600,527
Nagakute_20170907155026.jpg,600,600,Crack,72,347,600,600
Adachi_20170912143656.jpg,600,600,Crack,406,359,594,518
Adachi_20170912143656.jpg,600,600,Crack,205,365,546,597
Adachi_20170908103717.jpg,600,600,Crack,517,196,598,319
Adachi_20170908103717.jpg,600,600,Crack,133,243,252,355
Adachi_20170908103717.jpg,600,600,Crack,190,353,319,588
Adachi_20170908103717.jpg,600,600,Crack,4,324,599,392
Adachi_20170912151123.jpg,600,600,Crack,20,317,367,336
Adachi_20170912151123.jpg,600,600,Crack,1,456,455,488
Adachi_20170912151123.jpg,600,600,Crack,412,427,522,593
Adachi_20170912151123.jpg,600,600,Crack,342,333,457,479
Numazu_20170906100501.jpg,600,600,Crack,379,373,567,592
Numazu_20170906100501.jpg,600,600,Crack,361,322,566,516
Nagakute_20170911090455.jpg,600,600,Crack,1,397,173,600
Nagakute_20170907143057.jpg,600,600,Crack,16,404,110,592
Nagakute_20170907143057.jpg,600,600,Crack,318,421,473,600
Nagakute_20170907143057.jpg,600,600,Crack,62,390,345,433
Sumida_20170911142812.jpg,600,600,Crack,5,496,600,600
Muroran_20170921110650.jpg,600,600,Crack,12,541,600,579
Numazu_20170906105956.jpg,600,600,Crack,263,361,339,471
Numazu_20170906105956.jpg,600,600,Crack,380,328,600,502
Numazu_20170906094433.jpg,600,600,Crack,240,389,444,440
Numazu_20170906094433.jpg,600,600,Crack,219,311,267,488
Numazu_20170906094433.jpg,600,600,Crack,312,289,600,563
Numazu_20170906094433.jpg,600,600,Crack,1,271,197,472
Numazu_20170906105924.jpg,600,600,Crack,127,418,195,574
Numazu_20170906105924.jpg,600,600,Crack,213,303,272,515
Muroran_20170906115532.jpg,600,600,Crack,309,346,340,381
Muroran_20170906115532.jpg,600,600,Crack,493,426,596,499
Muroran_20170906115532.jpg,600,600,Crack,333,382,406,457
Muroran_20170906115532.jpg,600,600,Crack,211,361,277,594
Muroran_20170906115532.jpg,600,600,Crack,394,468,513,595
Numazu_20170906101907.jpg,600,600,Crack,17,301,600,490
Nagakute_20170912092258.jpg,600,600,Crack,187,411,293,600
Numazu_20170906142833.jpg,600,600,Crack,258,313,600,595
Sumida_20170915151242.jpg,600,600,Crack,1,442,400,518
Muroran_20170907114437.jpg,600,600,Crack,105,355,498,600
Muroran_20170906112642.jpg,600,600,Crack,138,412,204,599
Muroran_20170906112642.jpg,600,600,Crack,239,422,331,510
Muroran_20170906112642.jpg,600,600,Crack,375,503,515,600
Numazu_20170906105447.jpg,600,600,Crack,341,353,405,441
Numazu_20170906105447.jpg,600,600,Crack,10,415,116,569
Adachi_20170921105037.jpg,600,600,Crack,173,342,265,563
Adachi_20170921105037.jpg,600,600,Crack,227,486,441,595
Muroran_20170911140417.jpg,600,600,Crack,107,372,232,537
Muroran_20170911140417.jpg,600,600,Crack,62,332,262,600
Nagakute_20170908102551.jpg,600,600,Crack,1,325,201,495
Numazu_20170907142400.jpg,600,600,Crack,140,421,481,560
Muroran_20170925142814.jpg,600,600,Crack,309,336,600,598
Muroran_20170906102730.jpg,600,600,Crack,505,397,599,459
Muroran_20170906102730.jpg,600,600,Crack,366,420,416,469
Muroran_20170906102730.jpg,600,600,Crack,1,341,207,552
Muroran_20170906102730.jpg,600,600,Crack,232,492,293,599
Muroran_20170911141646.jpg,600,600,Crack,160,370,235,600
Muroran_20170911141646.jpg,600,600,Crack,351,429,440,592
Numazu_20170906152257.jpg,600,600,Crack,228,293,273,590
Muroran_20170911110105.jpg,600,600,Crack,107,388,216,554
Muroran_20170911110105.jpg,600,600,Crack,250,268,290,593
Muroran_20170911110105.jpg,600,600,Crack,435,380,600,523
Muroran_20170911110105.jpg,600,600,Crack,337,294,600,567
Muroran_20170907110815.jpg,600,600,Crack,35,366,442,590
Muroran_20170914092447.jpg,600,600,Crack,285,308,376,600
Numazu_20170906140315.jpg,600,600,Crack,4,425,246,471
Numazu_20170906140315.jpg,600,600,Crack,269,306,441,589
Numazu_20170906140315.jpg,600,600,Crack,170,322,241,397
Numazu_20170906140315.jpg,600,600,Crack,150,446,303,579
Sumida_20170912154353.jpg,600,600,Crack,497,421,600,521
Sumida_20170912154353.jpg,600,600,Crack,301,418,388,555
Numazu_20170906091822.jpg,600,600,Crack,81,293,393,398
Numazu_20170906102931.jpg,600,600,Crack,233,348,351,592
Muroran_20170906135015.jpg,600,600,Crack,383,383,576,423
Muroran_20170906135015.jpg,600,600,Crack,23,474,449,527
Muroran_20170906135015.jpg,600,600,Crack,223,337,246,390
Muroran_20170906135015.jpg,600,600,Crack,145,337,206,380
Muroran_20170906135015.jpg,600,600,Crack,434,430,594,545
Chiba_20170915132228.jpg,600,600,Crack,479,488,595,560
Chiba_20170915132228.jpg,600,600,Crack,338,481,402,571
Chiba_20170915134143.jpg,600,600,Crack,465,465,596,549
Chiba_20170915134143.jpg,600,600,Crack,337,475,402,576
Sumida_20170921093119.jpg,600,600,Crack,260,412,467,532
Sumida_20170921093119.jpg,600,600,Crack,248,416,290,530
Muroran_20170925142904.jpg,600,600,Crack,106,309,600,600
Adachi_20170912133747.jpg,600,600,Crack,392,401,516,596
Adachi_20170912133747.jpg,600,600,Crack,278,403,304,599
Nagakute_20170912144554.jpg,600,600,Crack,207,385,600,579
Muroran_20170906112149.jpg,600,600,Crack,47,380,200,600
Muroran_20170906112149.jpg,600,600,Crack,433,463,554,599
Muroran_20170906112149.jpg,600,600,Crack,262,349,554,599
Muroran_20170912143816.jpg,600,600,Crack,180,377,254,600
Nagakute_20170908102448.jpg,600,600,Crack,52,358,532,593
Adachi_20170908095951.jpg,600,600,Crack,363,215,520,568
Sumida_20170914155815.jpg,600,600,Crack,1,473,142,561
Sumida_20170914155815.jpg,600,600,Crack,374,409,508,563
Nagakute_20170911090649.jpg,600,600,Crack,1,439,88,524
Nagakute_20170911090649.jpg,600,600,Crack,302,313,600,550
Muroran_20170908140129.jpg,600,600,Crack,77,463,507,600
Sumida_20170913155727.jpg,600,600,Crack,297,482,332,553
Chiba_20170915135758.jpg,600,600,Crack,411,478,587,582
Chiba_20170913105556.jpg,600,600,Crack,42,496,79,588
Muroran_20170913113958.jpg,600,600,Crack,528,373,598,438
Muroran_20170913113958.jpg,600,600,Crack,220,503,461,599
Muroran_20170913113958.jpg,600,600,Crack,241,321,313,531
Muroran_20170913113958.jpg,600,600,Crack,369,353,414,409
Sumida_20170915160929.jpg,600,600,Crack,201,422,262,489
Muroran_20170911091940.jpg,600,600,Crack,447,448,600,523
Muroran_20170911091940.jpg,600,600,Crack,1,364,177,573
Muroran_20170914100617.jpg,600,600,Crack,283,347,585,594
Muroran_20170914100617.jpg,600,600,Crack,541,466,596,595
Numazu_20170906105337.jpg,600,600,Crack,296,296,467,588
Nagakute_20170912160723.jpg,600,600,Crack,64,361,257,600
Nagakute_20170912160723.jpg,600,600,Crack,335,326,455,597
Muroran_20170906095503.jpg,600,600,Crack,117,397,560,473
Muroran_20170906095503.jpg,600,600,Crack,72,435,336,575
Muroran_20170906095503.jpg,600,600,Crack,335,389,377,532
Sumida_20170920143035.jpg,600,600,Crack,403,445,572,558
Adachi_20170906154239.jpg,600,600,Crack,296,303,412,589
Ichihara_20170929100041.jpg,600,600,Crack,248,416,306,498
Muroran_20170906093253.jpg,600,600,Crack,417,385,556,504
Muroran_20170906093253.jpg,600,600,Crack,371,350,428,393
Muroran_20170906093253.jpg,600,600,Crack,540,501,593,578
Adachi_20170912093420.jpg,600,600,Crack,396,330,600,492
Sumida_20170915151055.jpg,600,600,Crack,118,404,250,449
Sumida_20170915151055.jpg,600,600,Crack,15,456,187,569
Sumida_20170911153253.jpg,600,600,Crack,410,443,600,592
Adachi_20170912142247.jpg,600,600,Crack,334,485,485,597
Chiba_20170915132936.jpg,600,600,Crack,457,485,599,581
Chiba_20170915132936.jpg,600,600,Crack,194,481,315,586
Chiba_20170915132936.jpg,600,600,Crack,434,488,570,585
Chiba_20170915132936.jpg,600,600,Crack,285,489,362,585
Nagakute_20170912092244.jpg,600,600,Crack,222,316,457,600
Nagakute_20170912131218.jpg,600,600,Crack,270,288,512,600
Nagakute_20170912131218.jpg,600,600,Crack,1,313,138,503
Nagakute_20170912131218.jpg,600,600,Crack,31,293,180,584
Numazu_20170907132540.jpg,600,600,Crack,345,437,431,480
Numazu_20170907132540.jpg,600,600,Crack,152,567,316,600
Numazu_20170907132540.jpg,600,600,Crack,117,495,258,538
Numazu_20170907132540.jpg,600,600,Crack,59,401,192,589
Nagakute_20170907145815.jpg,600,600,Crack,1,338,126,481
Adachi_20170906153735.jpg,600,600,Crack,62,402,517,427
Adachi_20170906153735.jpg,600,600,Crack,417,397,591,592
Adachi_20170906153735.jpg,600,600,Crack,387,359,599,592
Numazu_20170907143145.jpg,600,600,Crack,399,441,583,598
Numazu_20170907143145.jpg,600,600,Crack,135,354,238,594
Sumida_20170915091136.jpg,600,600,Crack,402,424,582,570
Sumida_20170915091136.jpg,600,600,Crack,1,456,169,574
Sumida_20170913162059.jpg,600,600,Crack,292,400,347,506
Sumida_20170913162059.jpg,600,600,Crack,353,388,599,502
Sumida_20170913162059.jpg,600,600,Crack,73,396,239,513
Nagakute_20170911090802.jpg,600,600,Crack,239,329,313,597
Ichihara_20170929091540.jpg,600,600,Crack,402,411,480,474
Ichihara_20170929091540.jpg,600,600,Crack,122,417,212,474
Ichihara_20170929091540.jpg,600,600,Crack,1,475,120,561
Ichihara_20170929091540.jpg,600,600,Crack,481,474,600,571
Adachi_20170906105419.jpg,600,600,Crack,347,192,480,408
Adachi_20170906105419.jpg,600,600,Crack,158,185,298,416
Muroran_20170914100005.jpg,600,600,Crack,401,360,482,436
Numazu_20170906142914.jpg,600,600,Crack,5,532,285,592
Numazu_20170906142914.jpg,600,600,Crack,296,319,532,592
Muroran_20170911110542.jpg,600,600,Crack,93,412,207,600
Muroran_20170911110542.jpg,600,600,Crack,331,342,437,596
Nagakute_20170912162945.jpg,600,600,Crack,100,378,274,600
Numazu_20170907132354.jpg,600,600,Crack,333,496,565,583
Numazu_20170907132354.jpg,600,600,Crack,352,476,447,590
Adachi_20170906153135.jpg,600,600,Crack,33,328,591,478
Adachi_20170908094641.jpg,600,600,Crack,138,172,277,558
Sumida_20170920135832.jpg,600,600,Crack,123,405,584,442
Sumida_20170920135832.jpg,600,600,Crack,257,438,283,517
Numazu_20170906102133.jpg,600,600,Crack,8,385,600,600
Numazu_20170906141532.jpg,600,600,Crack,124,420,410,471
Numazu_20170906141532.jpg,600,600,Crack,179,299,238,386
Numazu_20170906141532.jpg,600,600,Crack,76,310,150,600
Adachi_20170912143351.jpg,600,600,Crack,332,326,420,598
Muroran_20170913114421.jpg,600,600,Crack,294,395,349,600
Muroran_20170913114421.jpg,600,600,Crack,336,310,373,600
Muroran_20170920142543.jpg,600,600,Crack,394,348,504,428
Muroran_20170920142543.jpg,600,600,Crack,437,489,536,598
Sumida_20170912152349.jpg,600,600,Crack,445,465,597,573
Adachi_20170908093923.jpg,600,600,Crack,115,202,599,475
Sumida_20170913160441.jpg,600,600,Crack,411,390,600,559
Sumida_20170913160441.jpg,600,600,Crack,130,454,411,503
Sumida_20170913160441.jpg,600,600,Crack,276,422,318,478
Adachi_20170912143726.jpg,600,600,Crack,236,344,424,385
Adachi_20170912143726.jpg,600,600,Crack,168,489,567,561
Adachi_20170906151558.jpg,600,600,Crack,272,362,437,583
Adachi_20170906151558.jpg,600,600,Crack,87,535,444,593
Adachi_20170906151558.jpg,600,600,Crack,65,432,328,473
Adachi_20170906151558.jpg,600,600,Crack,130,347,328,388
Adachi_20170906151558.jpg,600,600,Crack,300,309,466,594
Adachi_20170906151558.jpg,600,600,Crack,214,270,376,309
Nagakute_20170908101318.jpg,600,600,Crack,10,355,552,600
Adachi_20170911102627.jpg,600,600,Crack,518,447,596,599
Muroran_20170914092306.jpg,600,600,Crack,142,376,600,599
Sumida_20170911144009.jpg,600,600,Crack,384,441,434,516
Numazu_20170907132917.jpg,600,600,Crack,115,399,404,434
Numazu_20170907132917.jpg,600,600,Crack,256,416,315,551
Nagakute_20170912132331.jpg,600,600,Crack,99,238,228,597
Nagakute_20170908090146.jpg,600,600,Crack,7,367,600,577
Numazu_20170905163333.jpg,600,600,Crack,281,389,535,600
Numazu_20170905163333.jpg,600,600,Crack,1,390,218,544
Numazu_20170905163333.jpg,600,600,Crack,190,418,274,526
Adachi_20170908101408.jpg,600,600,Crack,99,245,597,572
Numazu_20170907144031.jpg,600,600,Crack,73,396,413,600
Sumida_20170911155836.jpg,600,600,Crack,333,442,451,531
Sumida_20170915152618.jpg,600,600,Crack,263,415,424,543
Sumida_20170915152618.jpg,600,600,Crack,485,409,575,568
Nagakute_20170912093736.jpg,600,600,Crack,42,367,474,600
Sumida_20170913151212.jpg,600,600,Crack,367,387,501,541
Numazu_20170906100837.jpg,600,600,Crack,1,287,169,418
Numazu_20170906100837.jpg,600,600,Crack,23,302,434,592
Muroran_20170925134916.jpg,600,600,Crack,125,356,356,600
Nagakute_20170908101316.jpg,600,600,Crack,369,358,582,596
Nagakute_20170908101316.jpg,600,600,Crack,268,356,323,484
Nagakute_20170908101316.jpg,600,600,Crack,1,333,272,535
Nagakute_20170911094309.jpg,600,600,Crack,2,425,600,595
Muroran_20170906145657.jpg,600,600,Crack,449,457,495,588
Muroran_20170906145657.jpg,600,600,Crack,294,399,596,437
Muroran_20170906145657.jpg,600,600,Crack,299,417,356,587
Muroran_20170906145657.jpg,600,600,Crack,120,410,281,583
Numazu_20170906141407.jpg,600,600,Crack,457,381,588,485
Numazu_20170906141407.jpg,600,600,Crack,255,335,410,453
Numazu_20170906141407.jpg,600,600,Crack,20,468,338,590
Nagakute_20170912132646.jpg,600,600,Crack,5,293,208,600
Nagakute_20170912132646.jpg,600,600,Crack,168,263,508,380
Numazu_20170906095012.jpg,600,600,Crack,27,398,600,463
Muroran_20170907140234.jpg,600,600,Crack,377,392,533,595
Numazu_20170906153806.jpg,600,600,Crack,1,266,228,434
Numazu_20170906153806.jpg,600,600,Crack,303,283,567,508
Numazu_20170906153806.jpg,600,600,Crack,9,424,571,554
Sumida_20170915144008.jpg,600,600,Crack,6,451,600,571
Nagakute_20170908102441.jpg,600,600,Crack,60,362,516,599
Muroran_20170908143725.jpg,600,600,Crack,223,357,491,600
Nagakute_20170908102432.jpg,600,600,Crack,74,384,600,576
Nagakute_20170907145637.jpg,600,600,Crack,272,356,495,600
Muroran_20170920134046.jpg,600,600,Crack,353,361,428,598
Muroran_20170920134046.jpg,600,600,Crack,103,354,273,600
Muroran_20170920134046.jpg,600,600,Crack,391,425,505,600
Muroran_20170907140630.jpg,600,600,Crack,50,352,526,594
Adachi_20170908101431.jpg,600,600,Crack,202,243,282,559
Muroran_20170905144718.jpg,600,600,Crack,6,467,264,582
Muroran_20170905144718.jpg,600,600,Crack,240,479,301,598
Sumida_20170913165414.jpg,600,600,Crack,391,430,508,512
Sumida_20170907141953.jpg,600,600,Crack,251,391,295,503
Numazu_20170906140132.jpg,600,600,Crack,99,385,204,588
Numazu_20170906110158.jpg,600,600,Crack,404,347,600,515
Numazu_20170906110158.jpg,600,600,Crack,242,366,322,473
Numazu_20170906110158.jpg,600,600,Crack,1,264,198,510
Muroran_20170921133317.jpg,600,600,Crack,327,404,494,599
Sumida_20170920151722.jpg,600,600,Crack,63,416,173,472
Sumida_20170920151722.jpg,600,600,Crack,272,394,284,416
Sumida_20170920151722.jpg,600,600,Crack,281,451,318,542
Sumida_20170920151722.jpg,600,600,Crack,268,389,318,548
